ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	SUBGROUP	ALIGNMENT	COGID	COGIDS	SOURCE	STRUCTURE
1478	Aguaruna	short	sutag	sutag	s ʊ t a ŋ	None	Chicham	s ʊ t a ŋ - -	1447	2904	Johansson2021	C V C V C
3657	Shuar	short	sútarach’	sútarach’	s u t a ɾ a tʃˀ	Because it is not the most general meaning, here is the variant: sumpit	Chicham	s u t a ɾ a tʃˀ	1447	2904	Pellizzaro2005	C V C V C V C
4089	Wampis	short	sutar	sutar	s u t a r	None	Chicham	s u t a r - -	1447	2904	Peña2023	C V C V C
2864	AchuarShiwiar	skin (person's)	nuwáp	nuwáp	n u w a p	None	Chicham	n u w a p -	1487	2957	Fast2008	C V C V C
3660	Shuar	skin (person's)	nuápe	nuápe	n u a p ɨ	None	Chicham	n u - a p ɨ	1487	2957	Pellizzaro2005	C V V C V
4117	Wampis	skin (person's)	nuap	nuap	n u a p	None	Chicham	n u - a p -	1487	2957	Peña2023	C V V C
784	WitotoMinica	sky	móna	móna	m o n a	None	Huitotoan	m o n a	1504	2984	Huber2021	C V C V
1001	WitotoMurui	sky	mona	mona	m o n a	None	Huitotoan	m o n a	1504	2984	Huber2021	C V C V
1207	WitotoNipode	sky	móna	móna	m o n a	None	Huitotoan	m o n a	1504	2984	Huber2021	C V C V
2865	AchuarShiwiar	sky	nayáim	nayáim	n a j a.i m	Phonological alternation: yayáim	Chicham	n a j a.i m -	1495	2971	Fast2008	C V C V C
1480	Aguaruna	sky	najaim	najaim	n a j ɛ.i m	None	Chicham	n a j ɛ.i m -	1495	2971	Johansson2021	C V C V C
3661	Shuar	sky	nayáimp’	nayáimp’	n a j e.i m pˀ	None	Chicham	n a j e.i m pˀ	1495	2971	Pellizzaro2005	C V C V C C
4207	Wampis	sky	nayaim	nayaim	n a j a.i m	None	Chicham	n a j a.i m -	1495	2971	Peña2023	C V C V C
2341	Bora	sky	níhkʰʲe-hɨ	níhkʰʲe-hɨ	n i h.kʰʲ ɛ + h ɨ	None	Boran	n i h.kʰʲ ɛ + h ɨ	1498	2975 2976	Seifart2024	C V C V + C V
2342	Muinane	sky	níkke-he	níkke-he	n i k.k e + h e	None	Boran	n i k.k e + h e	1498	2975 2976	Seifart2024	C V C V + C V
2340	Proto-Bora-Muinane	sky	nikko-he	nikko-he	n i k.k o + h e	None	Boran	n i k.k o + h e	1498	2975 2976	Seifart2024	C V C V + C V
1616	Arabela	sleep	makwenu	makwenu	m a k uɨ n u	None	Zaparoan	m a k uɨ n u	1523	3011	Johansson2021	C V C V C V
133	Iquito	sleep	makɨ́ɨni	makɨ́ɨni	m a k ɨː n i	sleep	Zaparoan	m a k ɨː n i	1523	3011	Michael2022	C V C V C V
4753	Zaparo	sleep	makɨnu	makɨnu	m a k ɨ n u	None	Zaparoan	m a k ɨ n u	1523	3011	Beier2014	C V C V C V
867	WitotoMinica	sleep	ɯnɯ́de	ɯnɯ́de	ɯ n ɯ + d e	None	Huitotoan	ɯ n ɯ + d e	1536	3024 335	Huber2021	V C V + C V
1081	WitotoMurui	sleep	ɯnɯde	ɯnɯde	ɯ n ɯ + d e	None	Huitotoan	ɯ n ɯ + d e	1536	3024 335	Huber2021	V C V + C V
1286	WitotoNipode	sleep	ɯnɯ́de	ɯnɯ́de	ɯ n ɯ + d e	None	Huitotoan	ɯ n ɯ + d e	1536	3024 335	Huber2021	V C V + C V
2511	Bora	sleep	kʰɯkʷa	kʰɯkʷa	kʰ ɯ kʷ a	None	Boran	kʰ ɯ kʷ a	1524	3012	Seifart2024	C V C V
2512	Muinane	sleep	kɨ́ga-	kɨ́ga-	k ɨ g a	None	Boran	k ɨ g a	1524	3012	Seifart2024	C V C V
2510	Proto-Bora-Muinane	sleep	kɨga	kɨga	k ɨ g a	None	Boran	k ɨ g a	1524	3012	Seifart2024	C V C V
1618	Arabela	smoke (of fire)	naj̃aka	naj̃aka	n a h a k a	None	Zaparoan	- n a h a k a	1568	3073	Johansson2021	C V C V C V
136	Iquito	smoke (of fire)	anajaka	anajaka	a n a h a k a	smoke	Zaparoan	a n a h a k a	1568	3073	Michael2022	V C V C V C V
4756	Zaparo	smoke (of fire)	ahanaka	ahanaka	a n a h a k a	None	Zaparoan	a n a h a k a	1568	3073	Beier2014	V C V C V C V
783	WitotoMinica	smoke (of fire)	úiʤɯe	úiʤɯe	ui + dʒ ɯ + e	None	Huitotoan	ui + dʒ ɯ + e	1579	3083 341 342	Huber2021	V + C V + V
1000	WitotoMurui	smoke (of fire)	uiʤɯe	uiʤɯe	ui + dʒ ɯ + e	None	Huitotoan	ui + dʒ ɯ + e	1579	3083 341 342	Huber2021	V + C V + V
1206	WitotoNipode	smoke (of fire)	úiʤɯe	úiʤɯe	ui + dʒ ɯ + e	None	Huitotoan	ui + dʒ ɯ + e	1579	3083 341 342	Huber2021	V + C V + V
2869	AchuarShiwiar	smoke (of fire)	mukúnit	mukúnit	m u k u n	None	Chicham	m u k u n	1566	3071	Fast2008	C V C V C
3664	Shuar	smoke (of fire)	mukuíntiu	mukuíntiu	m u k u.i n	None	Chicham	m u k u.i n	1566	3071	Pellizzaro2005	C V C V C
4209	Wampis	smoke (of fire)	mukuin	mukuin	m u k u.i n	None	Chicham	m u k u.i n	1566	3071	Peña2023	C V C V C
933	WitotoMinica	smooth	rɯ́ɯrede	rɯ́ɯrede	ɾ ɯː + ɾ e + d e	None	Huitotoan	ɾ ɯː + ɾ e + d e	1600	3112 343 344	Huber2021	C V + C V + C V
1140	WitotoMurui	smooth	rɯhɯrede	rɯhɯrede	r ɯ.h.ɯ + r e + d e	None	Huitotoan	r ɯ.h.ɯ + r e + d e	1600	3112 343 344	Huber2021	C V + C V + C V
1345	WitotoNipode	smooth	rɯ́ɯrede	rɯ́ɯrede	ɾ ɯː + ɾ e + d e	None	Huitotoan	ɾ ɯː + ɾ e + d e	1600	3112 343 344	Huber2021	C V + C V + C V
796	WitotoMinica	snake	háio	háio	h ai + o	None	Huitotoan	h ai + o	1618	3137 2456	Huber2021	C V + V
1014	WitotoMurui	snake	haio	haio	h ai + o	None	Huitotoan	h ai + o	1618	3137 2456	Huber2021	C V + V
1219	WitotoNipode	snake	háio	háio	h ai + o	None	Huitotoan	h ai + o	1618	3137 2456	Huber2021	C V + V
2368	Bora	snake	ííɲimʲe	ííɲimʲe	iː + ɲ i + mʲ ɛ	None	Boran	iː + ɲ i + mʲ ɛ	1607	3126 346 345	Seifart2024	V + C V + C V
2369	Muinane	snake	híinimo	híinimo	h.iː + n i + m o	None	Boran	h.iː + n i + m o	1607	3126 346 345	Seifart2024	C + C V + C V
2367	Proto-Bora-Muinane	snake	hiinimo	hiinimo	h.iː + n i + m o	None	Boran	h.iː + n i + m o	1607	3126 346 345	Seifart2024	C + C V + C V
2871	AchuarShiwiar	snake	nápi	nápi	n a p i	None	Chicham	n a p i	1606	3125	Fast2008	C V C V
3666	Shuar	snake	napi	napi	n a p i	None	Chicham	n a p i	1606	3125	Pellizzaro2005	C V C V
4105	Wampis	snake	napi	napi	n a p i	None	Chicham	n a p i	1606	3125	Peña2023	C V C V
371	Ocaina	star	oʔxóóʔtʲo	oʔxóóʔtʲo	o.ʔ x oː.ʔ + tʲ o	None	Huitotoan	o.ʔ x oː.ʔ + tʲ o	1653	3180 378	Huber2021	V C V + C V
787	WitotoMinica	star	ukúdu	ukúdu	u k u + d u	None	Huitotoan	u k u + d u	1653	3180 378	Huber2021	V C V + C V
1005	WitotoMurui	star	ukudu	ukudu	u k u + d u	None	Huitotoan	u k u + d u	1653	3180 378	Huber2021	V C V + C V
1210	WitotoNipode	star	ukúdo	ukúdo	u k u + d o	None	Huitotoan	u k u + d o	1653	3180 378	Huber2021	V C V + C V
2877	AchuarShiwiar	star	yaa	yaa	j aː	None	Chicham	j aː	1642	3169	Fast2008	C V
1488	Aguaruna	star	jaja	jaja	j a.j.a	None	Chicham	j a.j.a	1642	3169	Johansson2021	C V
3673	Shuar	star	yáa	yáa	j aː	None	Chicham	j aː	1642	3169	Pellizzaro2005	C V
4194	Wampis	star	yaa	yaa	j aː	None	Chicham	j aː	1642	3169	Peña2023	C V
2347	Bora	star	mɨ́ɨ́kʰɯ́rɯ-kʷa	mɨ́ɨ́kʰɯ́rɯ-kʷa	m ɨ ɨ kʰ ɯ ɾ ɯ + kʷ a	None	Boran	m ɨ ɨ kʰ ɯ ɾ ɯ + kʷ a	1645	3171 3172	Seifart2024	C V V C V C V + C V
2348	Muinane	star	méékɨrɨ-gai	méékɨrɨ-gai	m e e k ɨ r ɨ + g a.i	None	Boran	m e e k ɨ r ɨ + g a.i	1645	3171 3172	Seifart2024	C V V C V C V + C V
2346	Proto-Bora-Muinane	star	meekɨrɨ-gai	meekɨrɨ-gai	m e e k ɨ r ɨ + g a.i	None	Boran	m e e k ɨ r ɨ + g a.i	1645	3171 3172	Seifart2024	C V V C V C V + C V
399	Ocaina	stick (of wood)	dʲatʲooɸo	dʲatʲooɸo	dʲ a + tʲ oː ɸ o	None	Huitotoan	dʲ a + tʲ oː ɸ o	1673	3210 410	Huber2021	C V + C V C V
808	WitotoMinica	stick (of wood)	radóθi	radóθi	ɾ a + d o θ i	None	Huitotoan	ɾ a + d o θ i	1673	3210 410	Huber2021	C V + C V C V
1026	WitotoMurui	stick (of wood)	radoθi	radoθi	r a + d o θ i	None	Huitotoan	r a + d o θ i	1673	3210 410	Huber2021	C V + C V C V
1234	WitotoNipode	stick (of wood)	radóti	radóti	ɾ a + d o t i	None	Huitotoan	ɾ a + d o t i	1673	3210 410	Huber2021	C V + C V C V
400	Ocaina	stick (of wood)	am̥ɯ̃ɯ̃ɲ̥a	am̥ɯ̃ɯ̃ɲ̥a	a m̥ ɯɯ ɲ̥ a	None	Huitotoan	a m̥ ɯɯ ɲ̥ a	1685	3224	Huber2021	V C V C V
809	WitotoMinica	stick (of wood)	aména	aména	a m e n a	None	Huitotoan	a m e n a	1685	3224	Huber2021	V C V C V
1027	WitotoMurui	stick (of wood)	amena	amena	a m e n a	None	Huitotoan	a m e n a	1685	3224	Huber2021	V C V C V
807	WitotoMinica	stick (of wood)	ráda	ráda	ɾ a + d a	None	Huitotoan	ɾ a + d a	1672	3210 409	Huber2021	C V + C V
1025	WitotoMurui	stick (of wood)	rada	rada	r a + d a	None	Huitotoan	r a + d a	1672	3210 409	Huber2021	C V + C V
1233	WitotoNipode	stick (of wood)	ráda	ráda	ɾ a + d a	None	Huitotoan	ɾ a + d a	1672	3210 409	Huber2021	C V + C V
2389	Bora	stick (of wood)	ɯ́mé-ʔe-i	ɯ́mé-ʔe-i	ɯ m ɛ + ʔ ɛ.i	None	Boran	ɯ m ɛ + ʔ ɛ.i	1669	3207 3212	Seifart2024	V C V + C V
2390	Muinane	stick (of wood)	ɨ́mee-ʔi	ɨ́mee-ʔi	ɨ m eː + ʔ i	None	Boran	ɨ m eː + ʔ i	1669	3207 3212	Seifart2024	V C V + C V
2388	Proto-Bora-Muinane	stick (of wood)	ɨmoo-ʔi	ɨmoo-ʔi	ɨ m oː + ʔ i	None	Boran	ɨ m oː + ʔ i	1669	3207 3212	Seifart2024	V C V + C V
2878	AchuarShiwiar	stick (of wood)	númi	númi	n u m i	Phonological alternation: yúmi	Chicham	n u m i	1668	3206	Fast2008	C V C V
4878	Aguaruna	stick (of wood)	númi	númi	n u m i	None	Chicham	n u m i	1668	3206	Paati2020	C V C V
3674	Shuar	stick (of wood)	numi	numi	n u m i	None	Chicham	n u m i	1668	3206	Pellizzaro2005	C V C V
4109	Wampis	stick (of wood)	numi	numi	n u m i	None	Chicham	n u m i	1668	3206	Peña2023	C V C V
2953	Andoa	stone	tasayjyá	tasayjyá	t a s ai h ia	None	Zaparoan	t a s ai h ia	1689	3243	Michael2009	C V C V C V
1623	Arabela	stone	saaj̃ia	saaj̃ia	s aː h ia	None	Zaparoan	- - s aː h ia	1689	3243	Johansson2021	C V C V
148	Iquito	stone	sawija	sawija	s a.w.i h a	stone	Zaparoan	- - s a.w.i h a	1689	3243	Michael2022	C V C V
792	WitotoMinica	stone	noɸɯkɯ	noɸɯkɯ	n o ɸ ɯ + k ɯ	None	Huitotoan	n o ɸ ɯ + k ɯ	1703	3257 412	Huber2021	C V C V + C V
1010	WitotoMurui	stone	noɸɯkɯ	noɸɯkɯ	n o ɸ ɯ + k ɯ	None	Huitotoan	n o ɸ ɯ + k ɯ	1703	3257 412	Huber2021	C V C V + C V
1214	WitotoNipode	stone	nopɯkɯ	nopɯkɯ	n o p ɯ + k ɯ	None	Huitotoan	n o p ɯ + k ɯ	1703	3257 412	Huber2021	C V C V + C V
2879	AchuarShiwiar	stone	káya	káya	k a j a	None	Chicham	k a j a	1688	3241	Fast2008	C V C V
1489	Aguaruna	stone	kaja	kaja	k a j a	None	Chicham	k a j a	1688	3241	Johansson2021	C V C V
3675	Shuar	stone	kaya	kaya	k a j a	None	Chicham	k a j a	1688	3241	Pellizzaro2005	C V C V
4201	Wampis	stone	kaya	kaya	k a j a	None	Chicham	k a j a	1688	3241	Peña2023	C V C V
2880	AchuarShiwiar	straight	túpin	túpin	t u p i n	None	Chicham	- - t u p i n	1709	3270	Fast2008	C V C V C
1490	Aguaruna	straight	tutupit	tutupit	t ʊ t ʊ p i t	None	Chicham	t ʊ t ʊ p i t	1709	3270	Johansson2021	C V C V C V C
4879	Shuar	straight	tutúpnik	tutúpnik	t u t u p n	None	Chicham	t u t u p - n	1709	3270	Pellizzaro2005	C V C V C C
4230	Wampis	straight	tutupin	tutupin	t u t u p i n	None	Chicham	t u t u p i n	1709	3270	Peña2023	C V C V C V C
2648	Bora	straight	ʦʰa-tʰɯ́hkʰe-βe	ʦʰa-tʰɯ́hkʰe-βe	tsʰ a + tʰ ɯ h.kʰ ɛ + β ɛ	None	Boran	tsʰ a + tʰ ɯ h.kʰ ɛ + β ɛ	1711	3272 3273 3274	Seifart2024	C V + C V C V + C V
2649	Muinane	straight	sá-tɨ́kko-βo	sá-tɨ́kko-βo	s a + t ɨ k.k o + β o	None	Boran	s a + t ɨ k.k o + β o	1711	3272 3273 3274	Seifart2024	C V + C V C V + C V
2647	Proto-Bora-Muinane	straight	ʦa-tɨkko-βo	ʦa-tɨkko-βo	ts a + t ɨ k.k o + β o	None	Boran	ts a + t ɨ k.k o + β o	1711	3272 3273 3274	Seifart2024	C V + C V C V + C V
786	WitotoMinica	sun	hitóma	hitóma	h i t o m a	None	Huitotoan	h i t o m a	1752	3320	Huber2021	C V C V C V
1004	WitotoMurui	sun	hitoma	hitoma	h i t o m a	None	Huitotoan	h i t o m a	1752	3320	Huber2021	C V C V C V
1209	WitotoNipode	sun	hiɗóma	hiɗóma	h i ɗ o m a	None	Huitotoan	h i ɗ o m a	1752	3320	Huber2021	C V C V C V
2882	AchuarShiwiar	sun	tsaa	etsáa	ɨ ts aː	Phonolotical alternation: tsaa	Chicham	- ɨ ts aː	1728	3299	Fast2008	V C V
1492	Aguaruna	sun	ɨtsa	ɨtsa	ɨ ts a	None	Chicham	- ɨ ts a	1728	3299	Johansson2021	V C V
3250	Coeruna	sun	äócke	äócke	a o k e	Martius: sol	Huitotoan	a o k e	1728	3299	Martius1867	V V C V
4880	Shuar	sun	etsa	etsa	ɨ ts a	Para decir sol, se prefiere el tér- mino “tsawái nantu” (astro del día).	Chicham	- ɨ ts a	1728	3299	Pellizzaro2005	V C V
4193	Wampis	sun	etsa	etsa	ɨ ts a	None	Chicham	- ɨ ts a	1728	3299	Peña2023	V C V
2344	Bora	sun	nɯʔpa	nɯʔpa	n ɯ ʔ p a	None	Boran	n ɯ ʔ p a	1733	3301	Seifart2024	C V C C V
2345	Muinane	sun	nɨ́ʔɨba	nɨ́ʔɨba	n ɨ ʔ.ɨ b a	None	Boran	n ɨ ʔ.ɨ b a	1733	3301	Seifart2024	C V C C V
2343	Proto-Bora-Muinane	sun	nɨʔba	nɨʔba	n ɨ ʔ b a	None	Boran	n ɨ ʔ b a	1733	3301	Seifart2024	C V C C V
2884	AchuarShiwiar	tail	juké̃	juké̃	u h u k ɨ	Phonolotical alternation: juké̃	Chicham	u h u k ɨ	1759	3338	Fast2008	V C V C V
1494	Aguaruna	tail	uhukɨ	uhukɨ	ʊ h ʊ k ɨ	None	Chicham	ʊ h ʊ k ɨ	1759	3338	Johansson2021	V C V C V
3681	Shuar	tail	ujuke	ujuke	u h u k ɨ	None	Chicham	u h u k ɨ	1759	3338	Pellizzaro2005	V C V C V
4123	Wampis	tail	ujuke	ujuke	u h u k ɨ	ujukV + possessión	Chicham	u h u k ɨ	1759	3338	Peña2023	V C V C V
2885	AchuarShiwiar	that	nu	nu	n u	None	Chicham	- n u	1777	3366	Fast2008	C V
1495	Aguaruna	that	anu	anu	a n ʊ	None	Chicham	a n ʊ	1777	3366	Johansson2021	V C V
1743	Candoshi-Shapra	that	ini	ini	i n i	None	Isolate	i n i	1777	3366	Johansson2021	V C V
3682	Shuar	that	nu	nu	n u	None	Chicham	- n u	1777	3366	Pellizzaro2005	C V
2103	Taushiro	that	ni	ni	n i	None	Isolate	- n i	1777	3366	Johansson2021	C V
3969	Urarina	that	n̪ĩĩ́	n̪ĩĩ́	n iː	None	Isolate	- n iː	1777	3366	Peña2023	C V
4881	Wampis	that	nu	nu	n u	nu 'that (not visible)' , au 'that (visible)'.	Chicham	- n u	1777	3366	Peña2023	C V
892	WitotoMinica	there	hadɯ́	hadɯ́	h a + d ɯ	None	Huitotoan	h a + d ɯ	2641	455 453	Huber2021	C V + C V
1103	WitotoMurui	there	hadɯ	hadɯ	h a + d ɯ	None	Huitotoan	h a + d ɯ	2641	455 453	Huber2021	C V + C V
1309	WitotoNipode	there	hadɯ́	hadɯ́	h a + d ɯ	None	Huitotoan	h a + d ɯ	2641	455 453	Huber2021	C V + C V
2886	AchuarShiwiar	there	áni	áni	a n i	None	Chicham	a n - i	1792	3394	Fast2008	V C V
1496	Aguaruna	there	anui	anui	a n ʊ i	None	Chicham	a n ʊ i	1792	3394	Johansson2021	V C V V
3683	Shuar	there	nuí	nuí	n u i	None	Chicham	- n u i	1792	3394	Pellizzaro2005	C V V
4065	Wampis	there	nui	nui	n u i	From nu 'that' + i 'loc'	Chicham	- n u i	1792	3394	Peña2023	C V V
2571	Bora	there	éé-ne	éé-ne	ɛː + n ɛ	None	Boran	ɛː + n ɛ	1794	3396 3397	Seifart2024	V + C V
2572	Muinane	there	óó-no	óó-no	oː + n o	None	Boran	oː + n o	1794	3396 3397	Seifart2024	V + C V
2570	Proto-Bora-Muinane	there	oo-no	oo-no	oː + n o	None	Boran	oː + n o	1794	3396 3397	Seifart2024	V + C V
4882	AchuarShiwiar	they	nitʲá	nitʲá	n i + tʲ a	None	Chicham	n i + tʲ a	1809	3426 490	Kohlberger2020	C V + C V
1497	Aguaruna	they	dita	dita	d i + t a	None	Chicham	d i + t a	1809	3426 490	Johansson2021	C V + C V
2425	Bora	they	tií-tʰʲe	tií-tʰʲe	t iː + tʰʲ ɛ	None	Boran	t iː + tʰʲ ɛ	1809	3426 490	Seifart2024	C V + C V
2426	Muinane	they	díí-to	díí-to	d iː + t o	None	Boran	d iː + t o	1809	3426 490	Seifart2024	C V + C V
2424	Proto-Bora-Muinane	they	dii-to	dii-to	d iː + t o	None	Boran	d iː + t o	1809	3426 490	Seifart2024	C V + C V
4061	Wampis	they	nita	nita	n i + t a	None	Chicham	n i + t a	1809	3426 490	Peña2023	C V + C V
4541	Yanesha	they	ɲet	ɲet	ɲ e + t	None	Arawakan	ɲ e + t -	1809	3426 490	Peña2024	C V + C
2887	AchuarShiwiar	they	ni	ni	n i	Form when the adressee is ausent. Rarely used form: aníta	Chicham	n i	1808	3426	Fast2008	C V
1744	Candoshi-Shapra	they	tʃija	tʃija	tʃ i.j.a	None	Isolate	tʃ i.j.a	1808	3426	Johansson2021	C V
3685	Shuar	they	nii	nii	n iː	feminine	Chicham	n iː	1808	3426	Pellizzaro2005	C V
924	WitotoMinica	thick	hédakɯede	hédakɯede	h e d a k ɯ + e + d e	None	Huitotoan	h e d a k ɯ + e + d e	1832	3475 492 491	Huber2021	C V C V C V + V + C V
1131	WitotoMurui	thick	hedakɯede	hedakɯede	h e d a k ɯ + e + d e	None	Huitotoan	h e d a k ɯ + e + d e	1832	3475 492 491	Huber2021	C V C V C V + V + C V
1336	WitotoNipode	thick	hédakɯede	hédakɯede	h e d a k ɯ + e + d e	None	Huitotoan	h e d a k ɯ + e + d e	1832	3475 492 491	Huber2021	C V C V C V + V + C V
1498	Aguaruna	thick	kampuham	kampuham	k a m p ʊ + h a m	None	Chicham	k a m p ʊ + h a m	1822	3467 943	Johansson2021	C V C C V + C V C
3686	Shuar	thick	kámpuram	kámpuram	k a m p u + ɾ a m	None	Chicham	k a m p u + ɾ a m	1822	3467 943	Pellizzaro2005	C V C C V + C V C
4086	Wampis	thick	kampuram	kampuram	k a m p u + r a m	kampu + rama 'adjectivizer'	Chicham	k a m p u + r a m	1822	3467 943	Peña2023	C V C C V + C V C
925	WitotoMinica	thin	ʤɯ́aɯde	ʤɯ́aɯde	dʒ ɯ a.ɯ + d e	None	Huitotoan	dʒ ɯ a.ɯ + d e	1861	3508 1713	Huber2021	C V V + C V
1132	WitotoMurui	thin	ʤɯaɯde	ʤɯaɯde	dʒ ɯ a.ɯ + d e	None	Huitotoan	dʒ ɯ a.ɯ + d e	1861	3508 1713	Huber2021	C V V + C V
1337	WitotoNipode	thin	ʤɯ́aɯde	ʤɯ́aɯde	dʒ ɯ a.ɯ + d e	None	Huitotoan	dʒ ɯ a.ɯ + d e	1861	3508 1713	Huber2021	C V V + C V
2890	AchuarShiwiar	thin	watsáru	watsáru	w a ts a r u	None	Chicham	w a ts a r u	1842	3493	Fast2008	C V C V C V
4886	Aguaruna	thin	watsajú	watsajú	w a ts a h u	None	Chicham	w a ts a h u	1842	3493	Paati2020	C V C V C V
4884	Shuar	thin	watsarú	watsarú	w a ts a r u	Nope	Chicham	w a ts a r u	1842	3493	Pellizzaro2005	C V C V C V
2892	AchuarShiwiar	this	jũ	jũ	h u	None	Chicham	h u	1866	3520	Fast2008	C V
1501	Aguaruna	this	juu	juu	j ʊː	None	Chicham	j ʊː	1866	3520	Johansson2021	C V
2446	Proto-Bora-Muinane	this	hi-	hi-	h i	None	Boran	h i	1866	3520	Seifart2024	C V
651	Resigaro	this	hí	hí	h i	None	Arawakan	h i	1866	3520	Huber2021	C V
3689	Shuar	this	ju	ju	h u	None	Chicham	h u	1866	3520	Pellizzaro2005	C V
4062	Wampis	this	ju	ju	h u	None	Chicham	h u	1866	3520	Peña2023	C V
1657	Arabela	thou	kwia	kwia	kʲ a	None	Zaparoan	kʲ a	1886	3553	Johansson2021	C V
162	Iquito	thou	kiaa=	kiaa=	kʲ aː	None	Zaparoan	kʲ aː	1886	3553	Michael2022	C V
4771	Zaparo	thou	chaha	chaha	tʃ a.h.a	Short form: cha	Zaparoan	tʃ a.h.a	1886	3553	Beier2014	C V
414	Ocaina	thou	õ	õ	o	None	Huitotoan	o	1892	3559	Huber2021	V
821	WitotoMinica	thou	o	o	o	None	Huitotoan	o	1892	3559	Huber2021	V
1038	WitotoMurui	thou	o	o	o	None	Huitotoan	o	1892	3559	Huber2021	V
1244	WitotoNipode	thou	o	o	o	None	Huitotoan	o	1892	3559	Huber2021	V
2893	AchuarShiwiar	thou	ámẽ	ámẽ	a m ɨ	None	Chicham	a m ɨ	1885	3552	Fast2008	V C V
1522	Aguaruna	thou	amɨ	amɨ	a m ɨ	None	Chicham	a m ɨ	1885	3552	Johansson2021	V C V
3690	Shuar	thou	ame	ame	a m ɨ	None	Chicham	a m ɨ	1885	3552	Pellizzaro2005	V C V
4057	Wampis	thou	ame	ame	a m ɨ	None	Chicham	a m ɨ	1885	3552	Peña2023	V C V
2894	AchuarShiwiar	three	kampátam	kampátam	k a m p a t a m	None	Chicham	k a m p a t a m	1901	3581	Fast2008	C V C C V C V C
1502	Aguaruna	three	kampatum	kampatum	k a m p a t ʊ m	None	Chicham	k a m p a t ʊ m	1901	3581	Johansson2021	C V C C V C V C
4079	Wampis	three	kampatum	kampatum	k a m p a t u m	None	Chicham	k a m p a t u m	1901	3581	Peña2023	C V C C V C V C
1531	Arabela	to bite	saaniu	saaniu	s aː n i u	None	Zaparoan	s aː n i u	1932	3620	Johansson2021	C V C V V
14	Iquito	to bite	sɨ́ɨni	sɨ́ɨni	s ɨː n i	bite	Zaparoan	s ɨː n i -	1932	3620	Michael2022	C V C V
4667	Zaparo	to bite	tsainyu	tsainyu	ts ai ɲ u	None	Zaparoan	ts ai ɲ u -	1932	3620	Beier2014	C V C V
862	WitotoMinica	to bite	aɯníde	aɯníde	a.ɯ n i + d e	None	Huitotoan	a.ɯ n i + d e	1939	3625 1730	Huber2021	V C V + C V
1075	WitotoMurui	to bite	aɯnide	aɯnide	a.ɯ n i + d e	None	Huitotoan	a.ɯ n i + d e	1939	3625 1730	Huber2021	V C V + C V
1281	WitotoNipode	to bite	aɯníde	aɯníde	a.ɯ n i + d e	None	Huitotoan	a.ɯ n i + d e	1939	3625 1730	Huber2021	V C V + C V
2502	Bora	to bite	ɨʔto	ɨʔto	ɨ.ʔ t o	None	Boran	ɨ.ʔ t o	1933	3621	Seifart2024	V C V
2503	Muinane	to bite	éédu-	éédu-	e.e d u	None	Boran	e.e d u	1933	3621	Seifart2024	V C V
2501	Proto-Bora-Muinane	to bite	eeʔdu-	eeʔdu-	e.e.ʔ d u	None	Boran	e.e.ʔ d u	1933	3621	Seifart2024	V C V
1539	Arabela	to come	niniu	niniu	n i n i.u	None	Zaparoan	- n i n i.u	1997	3707	Johansson2021	C V C V
25	Iquito	to come	aníini	aníini	a n iː n i	come	Zaparoan	a n iː n i	1997	3707	Michael2022	V C V C V
4673	Zaparo	to come	aninyu	aninyu	a n i ɲ u	None	Zaparoan	a n i ɲ u	1997	3707	Beier2014	V C V C V
873	WitotoMinica	to come	bíte	bíte	b i + t e	None	Huitotoan	b i + t e	2012	3721 1760	Huber2021	C V + C V
1087	WitotoMurui	to come	bite	bite	b i + t e	None	Huitotoan	b i + t e	2012	3721 1760	Huber2021	C V + C V
1292	WitotoNipode	to come	bíɗe	bíɗe	b i + ɗ e	None	Huitotoan	b i + ɗ e	2012	3721 1760	Huber2021	C V + C V
915	WitotoMinica	to cut	haitáde	haitáde	h a.i + t a + d e	None	Huitotoan	h a.i + t a + d e	593	1762 1763 3759	Huber2021	C V + C V + C V
1123	WitotoMurui	to cut	haitade	haitade	h a.i + t a + d e	None	Huitotoan	h a.i + t a + d e	593	1762 1763 3759	Huber2021	C V + C V + C V
1328	WitotoNipode	to cut	haiɗáde	haiɗáde	h a.i + ɗ a + d e	None	Huitotoan	h a.i + ɗ a + d e	593	1762 1763 3759	Huber2021	C V + C V + C V
944	WitotoMinica	to dig	ráɯte	ráɯte	ɾ a.ɯ + t e	None	Huitotoan	ɾ a.ɯ + t e	2084	3821 1766	Huber2021	C V + C V
1151	WitotoMurui	to dig	raɯte	raɯte	r a.ɯ + t e	None	Huitotoan	r a.ɯ + t e	2084	3821 1766	Huber2021	C V + C V
1357	WitotoNipode	to dig	ráɯɗe	ráɯɗe	ɾ a.ɯ + ɗ e	None	Huitotoan	ɾ a.ɯ + ɗ e	2084	3821 1766	Huber2021	C V + C V
1545	Arabela	to drink	ɾatunu	ɾatunu	r a t u n u	None	Zaparoan	r a t u n u	2092	3830	Johansson2021	C V C V C V
33	Iquito	to drink	raríini	raríini	r a r iː n i	drink	Zaparoan	r a r iː n i	2092	3830	Michael2022	C V C V C V
4678	Zaparo	to drink	ratunu	ratunu	r a t u n u	None	Zaparoan	r a t u n u	2092	3830	Beier2014	C V C V C V
